WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group,Remediation_Method,Remediation_UTC,Source_Primary_Ticker,Primary_Ticker_Resolved_Candidate,Canonical_WS_ID_Candidate,Provider_Listing_Type,Final_Remediation_UTC,Final_Resolved_Ticker_Candidate,Evidence_Freeze_Status,Evidence_Primary_URL,Evidence_Provider_URL,Evidence_Note,Evidence_Frozen_UTC
WS:XTKS:4502,"TAKEDA PHARMACEUTICAL CO., LTD.",,COMMON_STOCK,Japan,4502,Tokyo Stock Exchange,XTKS,JPY,4502.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4502,2026-08-23T21:49:39.117827+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.155233+00:00,4502,4502,,PRIMARY,2026-08-23T22:25:53.830891+00:00,4502,,,,,
WS:XTKS:4503,ASTELLAS PHARMA INC.,,COMMON_STOCK,Japan,4503,Tokyo Stock Exchange,XTKS,JPY,4503.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4503,2026-08-23T21:49:39.119368+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.156334+00:00,4503,4503,,PRIMARY,2026-08-23T22:25:53.831437+00:00,4503,,,,,
WS:XTKS:4506,"SUMITOMO PHARMA CO., LTD.",,COMMON_STOCK,Japan,4506,Tokyo Stock Exchange,XTKS,JPY,4506.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4506,2026-08-23T21:49:39.120979+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.157547+00:00,4506,4506,,PRIMARY,2026-08-23T22:25:53.831999+00:00,4506,,,,,
WS:XTKS:4507,"SHIONOGI & CO., LTD.",,COMMON_STOCK,Japan,4507,Tokyo Stock Exchange,XTKS,JPY,4507.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4507,2026-08-23T21:49:39.122524+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.158632+00:00,4507,4507,,PRIMARY,2026-08-23T22:25:53.832536+00:00,4507,,,,,
WS:XTKS:4519,"CHUGAI PHARMACEUTICAL CO., LTD.",,COMMON_STOCK,Japan,4519,Tokyo Stock Exchange,XTKS,JPY,4519.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4519,2026-08-23T21:49:39.124046+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.159708+00:00,4519,4519,,PRIMARY,2026-08-23T22:25:53.833101+00:00,4519,,,,,
WS:XTKS:4523,"EISAI CO., LTD.",,COMMON_STOCK,Japan,4523,Tokyo Stock Exchange,XTKS,JPY,4523.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4523,2026-08-23T21:49:39.125596+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.160765+00:00,4523,4523,,PRIMARY,2026-08-23T22:25:53.833635+00:00,4523,,,,,
WS:XTKS:4543,TERUMO CORP.,,COMMON_STOCK,Japan,4543,Tokyo Stock Exchange,XTKS,JPY,4543.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4543,2026-08-23T21:49:39.127142+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.162576+00:00,4543,4543,,PRIMARY,2026-08-23T22:25:53.834220+00:00,4543,,,,,
WS:XTKS:4568,"DAIICHI SANKYO CO., LTD.",,COMMON_STOCK,Japan,4568,Tokyo Stock Exchange,XTKS,JPY,4568.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4568,2026-08-23T21:49:39.128733+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.163753+00:00,4568,4568,,PRIMARY,2026-08-23T22:25:53.834772+00:00,4568,,,,,
WS:XTKS:4578,"OTSUKA HOLDINGS CO., LTD.",,COMMON_STOCK,Japan,4578,Tokyo Stock Exchange,XTKS,JPY,4578.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4578,2026-08-23T21:49:39.130287+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.164849+00:00,4578,4578,,PRIMARY,2026-08-23T22:25:53.835335+00:00,4578,,,,,
WS:XTKS:4661,"ORIENTAL LAND CO., LTD.",,COMMON_STOCK,Japan,4661,Tokyo Stock Exchange,XTKS,JPY,4661.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4661,2026-08-23T21:49:39.131838+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.165937+00:00,4661,4661,,PRIMARY,2026-08-23T22:25:53.835907+00:00,4661,,,,,
WS:XTKS:4689,LY CORP.,,COMMON_STOCK,Japan,4689,Tokyo Stock Exchange,XTKS,JPY,4689.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4689,2026-08-23T21:49:39.133370+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.167004+00:00,4689,4689,,PRIMARY,2026-08-23T22:25:53.836451+00:00,4689,,,,,
WS:XTKS:4704,TREND MICRO INC.,,COMMON_STOCK,Japan,4704,Tokyo Stock Exchange,XTKS,JPY,4704.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4704,2026-08-23T21:49:39.134887+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.168135+00:00,4704,4704,,PRIMARY,2026-08-23T22:25:53.837008+00:00,4704,,,,,
WS:XTKS:4751,"CYBERAGENT, INC.",,COMMON_STOCK,Japan,4751,Tokyo Stock Exchange,XTKS,JPY,4751.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4751,2026-08-23T21:49:39.136419+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.169208+00:00,4751,4751,,PRIMARY,2026-08-23T22:25:53.837555+00:00,4751,,,,,
WS:XTKS:4755,"RAKUTEN GROUP, INC.",,COMMON_STOCK,Japan,4755,Tokyo Stock Exchange,XTKS,JPY,4755.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4755,2026-08-23T21:49:39.137955+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.170297+00:00,4755,4755,,PRIMARY,2026-08-23T22:25:53.838160+00:00,4755,,,,,
WS:XTKS:4901,FUJIFILM HOLDINGS CORP.,,COMMON_STOCK,Japan,4901,Tokyo Stock Exchange,XTKS,JPY,4901.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4901,2026-08-23T21:49:39.139542+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.171362+00:00,4901,4901,,PRIMARY,2026-08-23T22:25:53.838705+00:00,4901,,,,,
WS:XTKS:4902,"KONICA MINOLTA, INC.",,COMMON_STOCK,Japan,4902,Tokyo Stock Exchange,XTKS,JPY,4902.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4902,2026-08-23T21:49:39.141053+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.172447+00:00,4902,4902,,PRIMARY,2026-08-23T22:25:53.839282+00:00,4902,,,,,
WS:XTKS:4911,"SHISEIDO CO., LTD.",,COMMON_STOCK,Japan,4911,Tokyo Stock Exchange,XTKS,JPY,4911.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,4911,2026-08-23T21:49:39.142590+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.173517+00:00,4911,4911,,PRIMARY,2026-08-23T22:25:53.839835+00:00,4911,,,,,
WS:XTKS:5019,"IDEMITSU KOSAN CO., LTD.",,COMMON_STOCK,Japan,5019,Tokyo Stock Exchange,XTKS,JPY,5019.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5019,2026-08-23T21:49:39.144129+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.174594+00:00,5019,5019,,PRIMARY,2026-08-23T22:25:53.840391+00:00,5019,,,,,
WS:XTKS:5020,"ENEOS HOLDINGS, INC.",,COMMON_STOCK,Japan,5020,Tokyo Stock Exchange,XTKS,JPY,5020.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5020,2026-08-23T21:49:39.145696+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.175673+00:00,5020,5020,,PRIMARY,2026-08-23T22:25:53.840954+00:00,5020,,,,,
WS:XTKS:5101,"THE YOKOHAMA RUBBER CO., LTD.",,COMMON_STOCK,Japan,5101,Tokyo Stock Exchange,XTKS,JPY,5101.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5101,2026-08-23T21:49:39.147221+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.176732+00:00,5101,5101,,PRIMARY,2026-08-23T22:25:53.841534+00:00,5101,,,,,
WS:XTKS:5108,BRIDGESTONE CORP.,,COMMON_STOCK,Japan,5108,Tokyo Stock Exchange,XTKS,JPY,5108.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5108,2026-08-23T21:49:39.148767+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.177774+00:00,5108,5108,,PRIMARY,2026-08-23T22:25:53.842097+00:00,5108,,,,,
WS:XTKS:5201,AGC INC.,,COMMON_STOCK,Japan,5201,Tokyo Stock Exchange,XTKS,JPY,5201.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5201,2026-08-23T21:49:39.150323+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.178847+00:00,5201,5201,,PRIMARY,2026-08-23T22:25:53.842636+00:00,5201,,,,,
WS:XTKS:5214,"NIPPON ELECTRIC GLASS CO., LTD.",,COMMON_STOCK,Japan,5214,Tokyo Stock Exchange,XTKS,JPY,5214.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5214,2026-08-23T21:49:39.151866+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.179930+00:00,5214,5214,,PRIMARY,2026-08-23T22:25:53.843209+00:00,5214,,,,,
WS:XTKS:5233,TAIHEIYO CEMENT CORP.,,COMMON_STOCK,Japan,5233,Tokyo Stock Exchange,XTKS,JPY,5233.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5233,2026-08-23T21:49:39.176042+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.181024+00:00,5233,5233,,PRIMARY,2026-08-23T22:25:53.843745+00:00,5233,,,,,
WS:XTKS:5301,"TOKAI CARBON CO., LTD.",,COMMON_STOCK,Japan,5301,Tokyo Stock Exchange,XTKS,JPY,5301.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5301,2026-08-23T21:49:39.177746+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.182110+00:00,5301,5301,,PRIMARY,2026-08-23T22:25:53.844308+00:00,5301,,,,,
WS:XTKS:5332,TOTO LTD.,,COMMON_STOCK,Japan,5332,Tokyo Stock Exchange,XTKS,JPY,5332.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5332,2026-08-23T21:49:39.179384+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.183187+00:00,5332,5332,,PRIMARY,2026-08-23T22:25:53.844896+00:00,5332,,,,,
WS:XTKS:5333,NGK CORP.,,COMMON_STOCK,Japan,5333,Tokyo Stock Exchange,XTKS,JPY,5333.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5333,2026-08-23T21:49:39.180961+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.184258+00:00,5333,5333,,PRIMARY,2026-08-23T22:25:53.845432+00:00,5333,,,,,
WS:XTKS:5401,NIPPON STEEL CORP.,,COMMON_STOCK,Japan,5401,Tokyo Stock Exchange,XTKS,JPY,5401.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5401,2026-08-23T21:49:39.182541+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.185308+00:00,5401,5401,,PRIMARY,2026-08-23T22:25:53.845982+00:00,5401,,,,,
WS:XTKS:5406,"KOBE STEEL, LTD.",,COMMON_STOCK,Japan,5406,Tokyo Stock Exchange,XTKS,JPY,5406.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5406,2026-08-23T21:49:39.184113+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.186387+00:00,5406,5406,,PRIMARY,2026-08-23T22:25:53.846530+00:00,5406,,,,,
WS:XTKS:5411,"JFE HOLDINGS, INC.",,COMMON_STOCK,Japan,5411,Tokyo Stock Exchange,XTKS,JPY,5411.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5411,2026-08-23T21:49:39.185697+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.187470+00:00,5411,5411,,PRIMARY,2026-08-23T22:25:53.847101+00:00,5411,,,,,
WS:XTKS:543A,ARCHION CORP.,,COMMON_STOCK,Japan,543A,Tokyo Stock Exchange,XTKS,JPY,543A.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,543A,2026-08-23T21:49:39.187262+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.188533+00:00,543A,543A,,PRIMARY,2026-08-23T22:25:53.847640+00:00,543A,,,,,
WS:XTKS:5631,"THE JAPAN STEEL WORKS, LTD.",,COMMON_STOCK,Japan,5631,Tokyo Stock Exchange,XTKS,JPY,5631.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5631,2026-08-23T21:49:39.188831+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.189599+00:00,5631,5631,,PRIMARY,2026-08-23T22:25:53.848216+00:00,5631,,,,,
WS:XTKS:5706,"MITSUI KINZOKU CO., LTD.",,COMMON_STOCK,Japan,5706,Tokyo Stock Exchange,XTKS,JPY,5706.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5706,2026-08-23T21:49:39.190468+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.190659+00:00,5706,5706,,PRIMARY,2026-08-23T22:25:53.848750+00:00,5706,,,,,
WS:XTKS:5711,MITSUBISHI MATERIALS CORP.,,COMMON_STOCK,Japan,5711,Tokyo Stock Exchange,XTKS,JPY,5711.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5711,2026-08-23T21:49:39.192020+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.191736+00:00,5711,5711,,PRIMARY,2026-08-23T22:25:53.849309+00:00,5711,,,,,
WS:XTKS:5713,"SUMITOMO METAL MINING CO., LTD.",,COMMON_STOCK,Japan,5713,Tokyo Stock Exchange,XTKS,JPY,5713.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5713,2026-08-23T21:49:39.193613+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.192793+00:00,5713,5713,,PRIMARY,2026-08-23T22:25:53.849862+00:00,5713,,,,,
WS:XTKS:5714,"DOWA HOLDINGS CO., LTD.",,COMMON_STOCK,Japan,5714,Tokyo Stock Exchange,XTKS,JPY,5714.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5714,2026-08-23T21:49:39.195175+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.193861+00:00,5714,5714,,PRIMARY,2026-08-23T22:25:53.850410+00:00,5714,,,,,
WS:XTKS:5801,"FURUKAWA ELECTRIC CO., LTD.",,COMMON_STOCK,Japan,5801,Tokyo Stock Exchange,XTKS,JPY,5801.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5801,2026-08-23T21:49:39.196734+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.219624+00:00,5801,5801,,PRIMARY,2026-08-23T22:25:53.850971+00:00,5801,,,,,
WS:XTKS:5802,"SUMITOMO ELECTRIC IND., LTD.",,COMMON_STOCK,Japan,5802,Tokyo Stock Exchange,XTKS,JPY,5802.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5802,2026-08-23T21:49:39.198264+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.221024+00:00,5802,5802,,PRIMARY,2026-08-23T22:25:53.851527+00:00,5802,,,,,
WS:XTKS:5803,FUJIKURA LTD.,,COMMON_STOCK,Japan,5803,Tokyo Stock Exchange,XTKS,JPY,5803.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5803,2026-08-23T21:49:39.199814+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.222174+00:00,5803,5803,,PRIMARY,2026-08-23T22:25:53.852087+00:00,5803,,,,,
WS:XTKS:5831,"SHIZUOKA FINANCIAL GROUP, INC.",,COMMON_STOCK,Japan,5831,Tokyo Stock Exchange,XTKS,JPY,5831.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,5831,2026-08-23T21:49:39.201354+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.223361+00:00,5831,5831,,PRIMARY,2026-08-23T22:25:53.852619+00:00,5831,,,,,
WS:XTKS:6098,"RECRUIT HOLDINGS CO., LTD.",,COMMON_STOCK,Japan,6098,Tokyo Stock Exchange,XTKS,JPY,6098.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,6098,2026-08-23T21:49:39.202883+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.224525+00:00,6098,6098,,PRIMARY,2026-08-23T22:25:53.853166+00:00,6098,,,,,
WS:XTKS:6103,OKUMA CORP.,,COMMON_STOCK,Japan,6103,Tokyo Stock Exchange,XTKS,JPY,6103.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,6103,2026-08-23T21:49:39.204512+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.225619+00:00,6103,6103,,PRIMARY,2026-08-23T22:25:53.853700+00:00,6103,,,,,
WS:XTKS:6113,"AMADA CO., LTD.",,COMMON_STOCK,Japan,6113,Tokyo Stock Exchange,XTKS,JPY,6113.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,6113,2026-08-23T21:49:39.206035+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.226700+00:00,6113,6113,,PRIMARY,2026-08-23T22:25:53.854294+00:00,6113,,,,,
WS:XTKS:6146,DISCO CORP.,,COMMON_STOCK,Japan,6146,Tokyo Stock Exchange,XTKS,JPY,6146.T,,JP_N225,JP_N225,True,ACTIVE_VERIFIED,DERIVED_RULE,NOT_VERIFIED,SRC_NIKKEI225,2026-07-31,2026-08-22 18:43:59.282,,,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,ISIN_NOT_VERIFIED,0.93,6146,2026-08-23T21:49:39.207620+00:00,,,CARRY_FORWARD,2026-08-23T22:05:00.227780+00:00,6146,6146,,PRIMARY,2026-08-23T22:25:53.854863+00:00,6146,,,,,
