WS_ID,Name,ISIN,Instrument_Type,Country,Primary_Ticker,Primary_Exchange,Primary_MIC,Primary_Currency,Yahoo_Symbol,Alpha_Symbol,Primary_Universe_Index,Index_Tags,Active,Universe_Status,Mapping_Status,Scalable_Tradeability_Status,Source_ID,Source_AsOf,Last_Validated,Share_Class,Notes,Identity_Audit_Status,Identity_Audit_Issues,Yahoo_Mapping_Confidence,Resolved_Exchange_Ticker_Candidate,Audit_UTC,Duplicate_ISIN_Group,Duplicate_Name_Group
WS:US:AAT,American Assets Trust,,UNVERIFIED_EQUITY_SECURITY,,AAT,US primary exchange pending,,USD,AAT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AAT,2026-08-23T21:49:44.427955+00:00,,
WS:US:ABBV,AbbVie,,UNVERIFIED_EQUITY_SECURITY,,ABBV,US primary exchange pending,,USD,ABBV,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABBV,2026-08-23T21:49:44.429487+00:00,,
WS:US:ABCB,Ameris Bancorp,,UNVERIFIED_EQUITY_SECURITY,,ABCB,US primary exchange pending,,USD,ABCB,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABCB,2026-08-23T21:49:44.431042+00:00,,
WS:US:ABG,Asbury Automotive Group,,UNVERIFIED_EQUITY_SECURITY,,ABG,US primary exchange pending,,USD,ABG,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABG,2026-08-23T21:49:44.432587+00:00,,
WS:US:ABM,"ABM Industries, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ABM,US primary exchange pending,,USD,ABM,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABM,2026-08-23T21:49:44.434117+00:00,,
WS:US:ABNB,Airbnb,,UNVERIFIED_EQUITY_SECURITY,,ABNB,US primary exchange pending,,USD,ABNB,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABNB,2026-08-23T21:49:44.435675+00:00,,
WS:US:ABR,Arbor Realty Trust,,UNVERIFIED_EQUITY_SECURITY,,ABR,US primary exchange pending,,USD,ABR,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABR,2026-08-23T21:49:44.437182+00:00,,
WS:US:ABT,Abbott Laboratories,,UNVERIFIED_EQUITY_SECURITY,,ABT,US primary exchange pending,,USD,ABT,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ABT,2026-08-23T21:49:44.438719+00:00,,
WS:US:ACA,"Arcosa, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ACA,US primary exchange pending,,USD,ACA,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACA,2026-08-23T21:49:44.440216+00:00,,
WS:US:ACAD,Acadia Pharmaceuticals,,UNVERIFIED_EQUITY_SECURITY,,ACAD,US primary exchange pending,,USD,ACAD,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACAD,2026-08-23T21:49:44.441796+00:00,,
WS:US:ACGL,Arch Capital Group,,UNVERIFIED_EQUITY_SECURITY,,ACGL,US primary exchange pending,,USD,ACGL,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACGL,2026-08-23T21:49:44.443365+00:00,,
WS:US:ACHC,Acadia Healthcare,,UNVERIFIED_EQUITY_SECURITY,,ACHC,US primary exchange pending,,USD,ACHC,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACHC,2026-08-23T21:49:44.444859+00:00,,
WS:US:ACI,Albertsons,,UNVERIFIED_EQUITY_SECURITY,,ACI,US primary exchange pending,,USD,ACI,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACI,2026-08-23T21:49:44.446398+00:00,,
WS:US:ACIW,ACI Worldwide,,UNVERIFIED_EQUITY_SECURITY,,ACIW,US primary exchange pending,,USD,ACIW,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACIW,2026-08-23T21:49:44.447972+00:00,,
WS:US:ACLS,"Axcelis Technologies, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ACLS,US primary exchange pending,,USD,ACLS,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACLS,2026-08-23T21:49:44.449536+00:00,,
WS:US:ACM,AECOM,,UNVERIFIED_EQUITY_SECURITY,,ACM,US primary exchange pending,,USD,ACM,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACM,2026-08-23T21:49:44.451093+00:00,,
WS:US:ACMR,"ACM Research, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ACMR,US primary exchange pending,,USD,ACMR,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACMR,2026-08-23T21:49:44.452655+00:00,,
WS:US:ACN,Accenture,,UNVERIFIED_EQUITY_SECURITY,,ACN,US primary exchange pending,,USD,ACN,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACN,2026-08-23T21:49:44.454176+00:00,,
WS:US:ACT,"Enact Holdings, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ACT,US primary exchange pending,,USD,ACT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ACT,2026-08-23T21:49:44.455737+00:00,,
WS:US:ADAM,"Adamas Trust, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ADAM,US primary exchange pending,,USD,ADAM,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADAM,2026-08-23T21:49:44.457261+00:00,,
WS:US:ADBE,Adobe Inc.,,UNVERIFIED_EQUITY_SECURITY,,ADBE,US primary exchange pending,,USD,ADBE,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADBE,2026-08-23T21:49:44.458794+00:00,,
WS:US:ADC,Agree Realty,,UNVERIFIED_EQUITY_SECURITY,,ADC,US primary exchange pending,,USD,ADC,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADC,2026-08-23T21:49:44.460332+00:00,,
WS:US:ADEA,"Adeia, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ADEA,US primary exchange pending,,USD,ADEA,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADEA,2026-08-23T21:49:44.461838+00:00,,
WS:US:ADI,Analog Devices,,UNVERIFIED_EQUITY_SECURITY,,ADI,US primary exchange pending,,USD,ADI,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADI,2026-08-23T21:49:44.463393+00:00,,
WS:US:ADIG,ADI Global Distribution,,UNVERIFIED_EQUITY_SECURITY,,ADIG,US primary exchange pending,,USD,ADIG,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADIG,2026-08-23T21:49:44.464913+00:00,,
WS:US:ADM,Archer Daniels Midland,,UNVERIFIED_EQUITY_SECURITY,,ADM,US primary exchange pending,,USD,ADM,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADM,2026-08-23T21:49:44.466474+00:00,,
WS:US:ADMA,"ADMA Biologics, Inc.",,UNVERIFIED_EQUITY_SECURITY,,ADMA,US primary exchange pending,,USD,ADMA,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADMA,2026-08-23T21:49:44.468014+00:00,,
WS:US:ADNT,Adient,,UNVERIFIED_EQUITY_SECURITY,,ADNT,US primary exchange pending,,USD,ADNT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADNT,2026-08-23T21:49:44.469578+00:00,,
WS:US:ADP,Automatic Data Processing,,UNVERIFIED_EQUITY_SECURITY,,ADP,US primary exchange pending,,USD,ADP,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADP,2026-08-23T21:49:44.471116+00:00,,
WS:US:ADSK,Autodesk,,UNVERIFIED_EQUITY_SECURITY,,ADSK,US primary exchange pending,,USD,ADSK,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADSK,2026-08-23T21:49:44.472653+00:00,,
WS:US:ADT,ADT Inc.,,UNVERIFIED_EQUITY_SECURITY,,ADT,US primary exchange pending,,USD,ADT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADT,2026-08-23T21:49:44.474170+00:00,,
WS:US:ADUS,Addus HomeCare Corp.,,UNVERIFIED_EQUITY_SECURITY,,ADUS,US primary exchange pending,,USD,ADUS,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,ADUS,2026-08-23T21:49:44.475747+00:00,,
WS:US:AEE,Ameren,,UNVERIFIED_EQUITY_SECURITY,,AEE,US primary exchange pending,,USD,AEE,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AEE,2026-08-23T21:49:44.477258+00:00,,
WS:US:AEIS,Advanced Energy,,UNVERIFIED_EQUITY_SECURITY,,AEIS,US primary exchange pending,,USD,AEIS,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AEIS,2026-08-23T21:49:44.478803+00:00,,
WS:US:AEO,American Eagle Outfitters,,UNVERIFIED_EQUITY_SECURITY,,AEO,US primary exchange pending,,USD,AEO,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AEO,2026-08-23T21:49:44.480382+00:00,,
WS:US:AEP,American Electric Power,,UNVERIFIED_EQUITY_SECURITY,,AEP,US primary exchange pending,,USD,AEP,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AEP,2026-08-23T21:49:44.481924+00:00,,
WS:US:AES,AES Corporation,,UNVERIFIED_EQUITY_SECURITY,,AES,US primary exchange pending,,USD,AES,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AES,2026-08-23T21:49:44.483496+00:00,,
WS:US:AESI,"Atlas Energy Solutions, Inc.",,UNVERIFIED_EQUITY_SECURITY,,AESI,US primary exchange pending,,USD,AESI,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AESI,2026-08-23T21:49:44.485104+00:00,,
WS:US:AFG,American Financial Group,,UNVERIFIED_EQUITY_SECURITY,,AFG,US primary exchange pending,,USD,AFG,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AFG,2026-08-23T21:49:44.486672+00:00,,
WS:US:AFL,Aflac,,UNVERIFIED_EQUITY_SECURITY,,AFL,US primary exchange pending,,USD,AFL,,US_SP1500,US_SP1500;US_SP500,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP500,2026-08-23,2026-08-23T21:30:39.456340+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_500_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AFL,2026-08-23T21:49:44.488227+00:00,,
WS:US:AGCO,AGCO,,UNVERIFIED_EQUITY_SECURITY,,AGCO,US primary exchange pending,,USD,AGCO,,US_SP1500,US_SP1500;US_SP400,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP400,2026-08-23,2026-08-23T21:30:39.794174+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_400_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AGCO,2026-08-23T21:49:44.489776+00:00,,
WS:US:AGNT,"eXp World Holdings, Inc.",,UNVERIFIED_EQUITY_SECURITY,,AGNT,US primary exchange pending,,USD,AGNT,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AGNT,2026-08-23T21:49:44.491334+00:00,,
WS:US:AGO,Assured Guaranty Ltd.,,UNVERIFIED_EQUITY_SECURITY,,AGO,US primary exchange pending,,USD,AGO,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AGO,2026-08-23T21:49:44.492863+00:00,,
WS:US:AGX,"Argan, Inc.",,UNVERIFIED_EQUITY_SECURITY,,AGX,US primary exchange pending,,USD,AGX,,US_SP1500,US_SP1500;US_SP600,True,ACTIVE_SOURCE_CAPTURED,US_SOURCE_DIRECT,NOT_VERIFIED,US_SP600,2026-08-23,2026-08-23T21:30:40.125978+00:00,,Source-superset capture; source=https://en.wikipedia.org/wiki/List_of_S%26P_600_companies; identity/provider mapping pending,AUDITED_NO_CRITICAL_IDENTITY_ISSUE,US_PRIMARY_MIC_PENDING;ISIN_NOT_VERIFIED,0.94,AGX,2026-08-23T21:49:44.494390+00:00,,
