Existing_WS_ID,Existing_Name,Existing_Primary_MIC,Existing_Primary_Ticker,Existing_ISIN,Lane_A_Status,Auto_ISIN_Candidate,Auto_Security_Name,Auto_Security_Class,Auto_Instrument_Type,Auto_Primary_MIC,Auto_Primary_Ticker,Auto_Source,Auto_Source_Rank,Auto_Confidence,Auto_Notes,Verified_Issuer,Verified_Security_Name,Verified_Security_Class,Verified_Instrument_Type,Verified_ISIN,Verified_Primary_Exchange,Verified_Primary_MIC,Verified_Primary_Ticker,CUSIP_Crosscheck,Evidence_Primary_Source,Evidence_Primary_Rank,Evidence_Primary_Date,Evidence_Supporting_Source,Evidence_Supporting_Rank,Evidence_Supporting_Date,ISIN_Format_Check,ISIN_Luhn_Check,Security_Class_Match,Ticker_Match,MIC_Match,Corporate_Action_Status,Collision_Status,Final_Status,Review_Reason,Evidence_Notes
"WS:XTSE:SEA","Seabridge Gold Inc.","XTSE","SEA","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SEA","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Seabridge Gold Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SEA","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SES","Secure Waste Infrastructure Corp.","XTSE","SES","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SES","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Secure Waste Infrastructure Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SES","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SHOP","Shopify Inc. Class A Subordinate Voting Shares","XTSE","SHOP","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SHOP","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Shopify Inc. Class A Subordinate Voting Shares","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SHOP","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SIA","Sienna Senior Living Inc.","XTSE","SIA","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SIA","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Sienna Senior Living Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SIA","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SII","Sprott Inc.","XTSE","SII","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SII","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Sprott Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SII","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SJ","Stella-Jones Inc.","XTSE","SJ","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SJ","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Stella-Jones Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SJ","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SKE","Skeena Resources Limited","XTSE","SKE","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SKE","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Skeena Resources Limited","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SKE","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SLF","Sun Life Financial Inc.","XTSE","SLF","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SLF","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Sun Life Financial Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SLF","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SOBO","South Bow Corporation","XTSE","SOBO","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SOBO","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","South Bow Corporation","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SOBO","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SPB","Superior Plus Corp.","XTSE","SPB","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SPB","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Superior Plus Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SPB","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SRU.UN","SmartCentres Real Estate Investment Trust","XTSE","SRU.UN","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SRU.UN","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","SmartCentres Real Estate Investment Trust","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SRU.UN","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SSRM","SSR Mining Inc.","XTSE","SSRM","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SSRM","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","SSR Mining Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SSRM","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:STN","Stantec Inc.","XTSE","STN","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","STN","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Stantec Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","STN","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SU","Suncor Energy Inc.","XTSE","SU","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SU","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Suncor Energy Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SU","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SVM","Silvercorp Metals Inc.","XTSE","SVM","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SVM","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Silvercorp Metals Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SVM","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:SXGC","Southern Cross Gold Consolidated Ltd.","XTSE","SXGC","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","SXGC","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Southern Cross Gold Consolidated Ltd.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","SXGC","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:T","TELUS Corporation","XTSE","T","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","T","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","TELUS Corporation","","","UNRESOLVED","Toronto Stock Exchange","XTSE","T","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","TICKER_ONLY_CROSS_MIC","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TA","TransAlta Corporation","XTSE","TA","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TA","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","TransAlta Corporation","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TA","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TD","Toronto-Dominion Bank (The)","XTSE","TD","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TD","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Toronto-Dominion Bank (The)","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TD","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TECK.B","Teck Resources Limited Class B Subordinate Voting Shares","XTSE","TECK.B","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TECK.B","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Teck Resources Limited Class B Subordinate Voting Shares","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TECK.B","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TFII","TFI International Inc.","XTSE","TFII","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TFII","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","TFI International Inc.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TFII","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TFPM","Triple Flag Precious Metals Corp.","XTSE","TFPM","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TFPM","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Triple Flag Precious Metals Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TFPM","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TIH","Toromont Industries Ltd.","XTSE","TIH","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TIH","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Toromont Industries Ltd.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TIH","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TKO","Trekor Metals Limited","XTSE","TKO","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TKO","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Trekor Metals Limited","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TKO","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","TICKER_ONLY_CROSS_MIC","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TOU","Tourmaline Oil Corp.","XTSE","TOU","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TOU","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Tourmaline Oil Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TOU","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TPZ","Topaz Energy Corp.","XTSE","TPZ","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TPZ","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Topaz Energy Corp.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TPZ","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TRI","Thomson Reuters Corporation","XTSE","TRI","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TRI","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Thomson Reuters Corporation","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TRI","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TRP","TC Energy Corporation","XTSE","TRP","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TRP","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","TC Energy Corporation","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TRP","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
"WS:XTSE:TSU","Trisura Group Ltd.","XTSE","TSU","","HARD_REVIEW_REQUIRED","","","","UNRESOLVED","XTSE","TSU","TMX/TSX + issuer/filing source review","R1/R2","LOW","No exact Security-Class ISIN payload available; fail-closed","","Trisura Group Ltd.","","","UNRESOLVED","Toronto Stock Exchange","XTSE","TSU","","TMX/TSX listing directory and repository TMX lineage","R1","2026-08-22T18:43:59.282000","Issuer/SEDAR+ review path; no exact ISIN established","R1/R2","2026-08-22T18:43:59.282000","NOT_APPLICABLE","NOT_APPLICABLE","NOT_VERIFIED","PASS","PASS","NONE","NO_COLLISION","IDENTITY_REVIEW","MISSING_ISIN;SHARE_CLASS_UNRESOLVED;INSTRUMENT_TYPE_UNRESOLVED","Baseline Source_ID=SRC_TMX_TSX_COMPOSITE; Source_AsOf=; Last_Validated=2026-08-22T18:43:59.282000; Notes=; no new membership introduced"
