WS_ID,Name,Country,Primary_Universe_Index,Primary_MIC,Primary_Ticker,Yahoo_Symbol,MedianTurnover20_EUR,MedianTurnover60_EUR,Instrument_Decision_v0_14,Instrument_Type_Resolved_v0_14,Instrument_Resolution_Method_v0_14,Instrument_Resolution_Reason_v0_14,Instrument_Evidence_URL_v0_14,Instrument_Evidence_Note_v0_14,Strict_Eligibility_v0_14,Root_Cause_v0_23,Remediation_Class_v0_23,Evidence_State_v0_23
WS:XTSE:AAUC,Allied Gold Corporation,Canada,CA_TSX,XTSE,AAUC,AAUC.TO,26474139.294227973,20968041.319845285,NOT_VERIFIED,UNKNOWN,OFFICIAL_REFERENCE_VALIDATION_FAILED,OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED,https://www.spglobal.com/spdji/en/documents/methodologies/methodology-sp-tsx-canadian-indices.pdf | https://www.tsx.com/en/resource/701,Combined official S&P/TSX Composite eligibility and TMX root/suffix semantics; v0.13 exact-current-symbol confirmation required.,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,OFFICIAL_REFERENCE_VALIDATION_FAILED:OFFICIAL_SEMANTICS_REFERENCE_NOT_VALIDATED
WS:XSTO:SHBA.ST,SVENSKA HANDELSBANKEN A,SE,EU_STOXX600,XSTO,SHBa.ST,SHB-A.ST,42707111.897571996,48536080.39415141,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSTO:SKFB.ST,SKF B,SE,EU_STOXX600,XSTO,SKFb.ST,SKF-B.ST,18078362.444543667,19893284.393390156,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSTO:SSABB.ST,SSAB B,SE,EU_STOXX600,XSTO,SSABb.ST,SSAB-B.ST,24669252.64779747,22385204.90844918,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSTO:SWEDA.ST,SWEDBANK,SE,EU_STOXX600,XSTO,SWEDa.ST,SWED-A.ST,42320973.020215645,45612155.038261086,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSTO:TEL2B.ST,TELE2 B,SE,EU_STOXX600,XSTO,TEL2b.ST,TEL2-B.ST,25205719.33810077,23833164.10910242,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSTO:TELIA.ST,TELIA COMPANY,SE,EU_STOXX600,XSTO,TELIA.ST,TELIA.ST,19698690.58546096,22072231.605860513,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSTO:VOLVB.ST,VOLVO B,SE,EU_STOXX600,XSTO,VOLVb.ST,VOLV-B.ST,83458771.72552845,85904808.18788418,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:ABBN.S,ABB,CH,EU_STOXX600,XSWX,ABBN.S,ABBN.SW,164121483.09939247,200068067.047337,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:ADEN.S,ADECCO,CH,EU_STOXX600,XSWX,ADEN.S,ADEN.SW,22532957.189888783,21645307.96001244,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:ALCC.S,ALCON,CH,EU_STOXX600,XSWX,ALCC.S,ALC.SW,79056591.69342455,77175293.66584265,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:BAER.S,JULIUS BAER GRP,CH,EU_STOXX600,XSWX,BAER.S,BAER.SW,26301410.966148812,30711398.441608578,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:CFR.S,CIE FINANCIERE RICHEMONT,CH,EU_STOXX600,XSWX,CFR.S,CFR.SW,152305119.61933556,169807788.1671664,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:GALD.S,GALDERMA GROUP N,CH,EU_STOXX600,XSWX,GALD.S,GALD.SW,60974598.819811195,65798725.51197104,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:GEBN.S,GEBERIT,CH,EU_STOXX600,XSWX,GEBN.S,GEBN.SW,36845050.64758542,41507593.949327454,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:GIVN.S,GIVAUDAN,CH,EU_STOXX600,XSWX,GIVN.S,GIVN.SW,47243798.6455183,61826055.63104975,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:HBANC.S,HELVETIA BALOISE HLDG,CH,EU_STOXX600,XSWX,HBANC.S,HBAN.SW,20294233.932079032,24185029.85896595,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:HOLN.S,Holcim,CH,EU_STOXX600,XSWX,HOLN.S,HOLN.SW,63791698.333642036,68653751.816099,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:KNIN.S,KUEHNE + NAGEL,CH,EU_STOXX600,XSWX,KNIN.S,KNIN.SW,44318916.469882235,43302874.84178668,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:LISP.S,LINDT & SPRUENGLI P,CH,EU_STOXX600,XSWX,LISP.S,LISP.SW,22867640.789399743,27484453.855178356,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:LOGN.S,LOGITECH INTERNATIONAL,CH,EU_STOXX600,XSWX,LOGN.S,LOGN.SW,60634796.22881966,62448187.46418918,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:LONN.S,LONZA,CH,EU_STOXX600,XSWX,LONN.S,LONN.SW,72453620.16091019,78743536.97889984,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:NESN.S,NESTLE,CH,EU_STOXX600,XSWX,NESN.S,NESN.SW,212308792.8846759,279709655.80468684,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:NOVN.S,NOVARTIS,CH,EU_STOXX600,XSWX,NOVN.S,NOVN.SW,267735268.02797684,319689923.94604397,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:PGHN.S,PARTNERS GRP HLDG,CH,EU_STOXX600,XSWX,PGHN.S,PGHN.SW,71314118.8244484,90964462.14018258,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:ROPC.S,ROCHE PS,CH,EU_STOXX600,XSWX,ROPC.S,ROP.SW,317688306.18853784,318338532.8337952,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SCHP.S,SCHINDLER P,CH,EU_STOXX600,XSWX,SCHP.S,SCHP.SW,23886026.889798507,27018692.048442446,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SCMN.S,SWISSCOM,CH,EU_STOXX600,XSWX,SCMN.S,SCMN.SW,34160596.25397658,39935356.82998729,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SDZ.S,SANDOZ GROUP,CH,EU_STOXX600,XSWX,SDZ.S,SDZ.SW,61877186.15253592,53711084.01950084,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SGSN.S,SGS,CH,EU_STOXX600,XSWX,SGSN.S,SGSN.SW,27015547.287359767,29573285.166153878,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SIGNC.S,SIG GROUP AG,CH,EU_STOXX600,XSWX,SIGNC.S,SIGN.SW,15915301.427253667,11548265.056834392,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SIKA.S,SIKA,CH,EU_STOXX600,XSWX,SIKA.S,SIKA.SW,79155196.9994106,77330293.34012085,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SLHN.S,SWISS LIFE HLDG,CH,EU_STOXX600,XSWX,SLHN.S,SLHN.SW,39706318.47585566,44747184.90251927,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SOON.S,SONOVA,CH,EU_STOXX600,XSWX,SOON.S,SOON.SW,39391179.93208269,31667873.195112936,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SQN.S,SWISSQUOTE 'R',CH,EU_STOXX600,XSWX,SQN.S,SQN.SW,20604773.91666682,13360598.256086994,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:SRENH.S,SWISS REINSURANCE COMPANY,CH,EU_STOXX600,XSWX,SRENH.S,SREN.SW,109825583.556191,108573870.37598854,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:STMN.S,STRAUMANN,CH,EU_STOXX600,XSWX,STMN.S,STMN.SW,24620380.41863206,30762531.09289499,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:TEMN.S,TEMENOS,CH,EU_STOXX600,XSWX,TEMN.S,TEMN.SW,17694004.04879285,13005610.193832433,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:UBSG.S,UBS GROUP,CH,EU_STOXX600,XSWX,UBSG.S,UBSG.SW,190083140.90565258,209172502.01665437,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:UHR.S,SWATCH BEARER,CH,EU_STOXX600,XSWX,UHR.S,UHR.SW,16912062.25822953,18033027.98472599,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:VACN.S,VAT GROUP AG,CH,EU_STOXX600,XSWX,VACN.S,VACN.SW,38269894.61973646,48013790.1959835,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XSWX:ZURN.S,ZURICH INSURANCE GROUP,CH,EU_STOXX600,XSWX,ZURN.S,ZURN.SW,128676567.05871725,134792236.21535614,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:ALEP.WA,ALLEGRO.EU,PL,EU_STOXX600,XWAR,ALEP.WA,ALE.WA,50070351.27594332,57071183.08095272,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:CDR.WA,CD PROJECT SA,PL,EU_STOXX600,XWAR,CDR.WA,CDR.WA,15514983.830944534,16489108.571795516,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:DNP.WA,DINO POLSKA SA,PL,EU_STOXX600,XWAR,DNP.WA,DNP.WA,30851974.735645436,23601750.144591615,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:KGH.WA,KGHM,PL,EU_STOXX600,XWAR,KGH.WA,KGH.WA,58833296.48288632,56122210.073429756,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:LPPP.WA,LPP,PL,EU_STOXX600,XWAR,LPPP.WA,LPP.WA,15470749.606611729,16147037.605690956,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:PEO.WA,PEKAO,PL,EU_STOXX600,XWAR,PEO.WA,PEO.WA,25710838.633517206,27472350.303280145,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:PKN.WA,ORLEN,PL,EU_STOXX600,XWAR,PKN.WA,PKN.WA,46540123.16276545,48175423.214671835,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:PKO.WA,PKO BANK,PL,EU_STOXX600,XWAR,PKO.WA,PKO.WA,60166902.691015676,58459638.28026718,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:PZU.WA,PZU GROUP,PL,EU_STOXX600,XWAR,PZU.WA,PZU.WA,24756823.696986064,25319972.846746214,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWAR:ZAB.WA,ZABKA GROUP,PL,EU_STOXX600,XWAR,ZAB.WA,ZAB.WA,29503262.336228784,20066912.91752694,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWBO:ATSV.VI,AT&S AUSTRIA TECH.&SYSTEMTECH,AT,EU_STOXX600,XWBO,ATSV.VI,ATS.VI,20939888.222206116,23789767.55821991,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWBO:BAWG.VI,BAWAG GROUP AG,AT,EU_STOXX600,XWBO,BAWG.VI,BG.VI,17004661.945632935,20958136.187072754,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWBO:ERST.VI,ERSTE GROUP BANK,AT,EU_STOXX600,XWBO,ERST.VI,EBS.VI,28062525.74040222,36573151.6010437,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XWBO:OMVV.VI,OMV,AT,EU_STOXX600,XWBO,OMVV.VI,OMV.VI,15516266.42086029,20445663.0,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1,CKH HOLDINGS,Hong Kong,HK_HSI,XHKG,1,0001.HK,47738384.22243109,48985685.521367505,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1024,KUAISHOU - W,Hong Kong,HK_HSI,XHKG,1024,1024.HK,206875929.3886972,237765552.2923401,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1088,CHINA SHENHUA,Hong Kong,HK_HSI,XHKG,1088,1088.HK,38894649.73163076,56491721.58081986,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1093,CSPC PHARMA,Hong Kong,HK_HSI,XHKG,1093,1093.HK,68637010.74790937,75974888.85842681,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1109,CHINA RES LAND,Hong Kong,HK_HSI,XHKG,1109,1109.HK,45270118.53668177,66031764.83129878,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1113,CK ASSET,Hong Kong,HK_HSI,XHKG,1113,1113.HK,19620487.001458794,21938770.034830492,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1177,SBP GROUP,Hong Kong,HK_HSI,XHKG,1177,1177.HK,33262752.276828043,46088623.76379378,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:12,HENDERSON LAND,Hong Kong,HK_HSI,XHKG,12,0012.HK,22252762.166231252,24129036.524001922,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1209,CHINA RES MIXC,Hong Kong,HK_HSI,XHKG,1209,1209.HK,19203241.053844284,19109101.601637408,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1211,BYD COMPANY,Hong Kong,HK_HSI,XHKG,1211,1211.HK,142212469.22658676,222900907.89994156,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1299,AIA,Hong Kong,HK_HSI,XHKG,1299,1299.HK,217997510.02129608,239626789.05925456,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1378,CHINAHONGQIAO,Hong Kong,HK_HSI,XHKG,1378,1378.HK,92754419.36280715,114757435.76736672,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1398,ICBC,Hong Kong,HK_HSI,XHKG,1398,1398.HK,135893933.1451681,135479772.47773877,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1519,J&T EXPRESS - W,Hong Kong,HK_HSI,XHKG,1519,1519.HK,46154652.443789214,40849780.2712415,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:16,SHK PPT,Hong Kong,HK_HSI,XHKG,16,0016.HK,48273151.49776757,66000318.173189014,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:175,GEELY AUTO,Hong Kong,HK_HSI,XHKG,175,0175.HK,95220037.96063349,97330683.94994286,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1801,INNOVENT BIO,Hong Kong,HK_HSI,XHKG,1801,1801.HK,97509714.79929933,125700562.57964057,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1810,XIAOMI - W,Hong Kong,HK_HSI,XHKG,1810,1810.HK,529162124.32962763,517062928.4452738,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1928,SANDS CHINA LTD,Hong Kong,HK_HSI,XHKG,1928,1928.HK,20394114.79676855,22667917.813121997,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:1929,CHOW TAI FOOK,Hong Kong,HK_HSI,XHKG,1929,1929.HK,17312115.265830543,18629566.187433526,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2,CLP HOLDINGS,Hong Kong,HK_HSI,XHKG,2,0002.HK,27292899.98617023,27196211.411728144,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2015,LI AUTO - W,Hong Kong,HK_HSI,XHKG,2015,2015.HK,42161183.10341209,72670228.99680927,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2020,ANTA SPORTS,Hong Kong,HK_HSI,XHKG,2020,2020.HK,47736560.79649285,57550405.7131877,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2057,ZTO EXPRESS - W,Hong Kong,HK_HSI,XHKG,2057,2057.HK,24950117.204599403,25615352.25217534,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2269,WUXI BIO,Hong Kong,HK_HSI,XHKG,2269,2269.HK,169644734.2432196,137411821.65368664,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2313,SHENZHOU INTL,Hong Kong,HK_HSI,XHKG,2313,2313.HK,23948322.374123484,31910697.2720037,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
WS:XHKG:2318,PING AN,Hong Kong,HK_HSI,XHKG,2318,2318.HK,177729089.533791,199486839.19157326,NOT_VERIFIED,,,,,,NOT_VERIFIED,INSTRUMENT_TYPE_NOT_YET_STRICTLY_VERIFIED,INSTRUMENT_BULK_EVIDENCE_REQUIRED,:
